	Gene	padj	FC	Tissue
434	EIF1AX	1.8300000000000001e-124	-0.283098588	Exc_Neuron
435	STAT4	1.8700000000000002e-124	-0.281876329	Exc_Neuron
436	SERPINF1	2.52e-124	-0.937940944	Exc_Neuron
437	ZFAND5	3.69e-124	-0.319264133	Exc_Neuron
438	CFAP36	3.950000000000001e-124	-0.406480363	Exc_Neuron
439	DDT	4.490000000000001e-124	-0.912676195	Exc_Neuron
440	PTMA	8.590000000000001e-124	-0.272334636	Exc_Neuron
441	PNMAL1	2.6500000000000002e-123	-0.413366278	Exc_Neuron
442	PSMD8	3.28e-123	-0.621617926	Exc_Neuron
443	ZC3H15	4.2300000000000005e-123	-0.356531538	Exc_Neuron
444	QDPR	5.3100000000000004e-123	-0.348116909	Exc_Neuron
445	PAFAH1B1	6.500000000000001e-123	-0.265721957	Exc_Neuron
446	TMEM59	6.56e-123	-0.383550949	Exc_Neuron
447	TBCB	7.130000000000001e-123	-0.379780677	Exc_Neuron
448	MAGEF1	7.23e-123	-0.772081883	Exc_Neuron
449	ANAPC11	1.14e-122	-0.745471138	Exc_Neuron
450	HOPX	1.27e-122	-0.257574501	Exc_Neuron
451	LSM3	2e-122	-0.691119055	Exc_Neuron
452	DDX5	2.52e-122	-0.200048439	Exc_Neuron
453	CYC1	3.63e-122	-0.564869444	Exc_Neuron
454	AMBRA1	4.84e-122	-0.194247298	Exc_Neuron
455	GPI	4.84e-122	-0.316803403	Exc_Neuron
456	HSD17B12	5.34e-122	-0.297577883	Exc_Neuron
457	IDH2	5.890000000000001e-122	-0.655535382	Exc_Neuron
458	SEPT7	6.26e-122	-0.275835291	Exc_Neuron
459	RSRC2	9.720000000000001e-122	-0.473640271	Exc_Neuron
460	MAX	9.720000000000001e-122	-0.375253418	Exc_Neuron
461	VPS29	1.01e-121	-0.478956242	Exc_Neuron
462	GNB5	1.0400000000000001e-121	-0.265052327	Exc_Neuron
463	PJA2	1.05e-121	-0.267548723	Exc_Neuron
464	MRPL57	1.1e-121	-0.824221939	Exc_Neuron
465	COPS8	1.41e-121	-0.583074205	Exc_Neuron
466	FDPS	1.64e-121	-0.443991234	Exc_Neuron
467	FAM73A	1.65e-121	-0.227067895	Exc_Neuron
468	CSTF3	2.33e-121	-0.221452947	Exc_Neuron
469	PSMB6	2.87e-121	-0.99684523	Exc_Neuron
470	ARPC1A	4.45e-121	-0.406857141	Exc_Neuron
471	RIC3	4.86e-121	-0.232666427	Exc_Neuron
472	NAA38	5.09e-121	-0.609719188	Exc_Neuron
473	TTF1	1.03e-120	-0.419026041	Exc_Neuron
474	CATSPER2	1.03e-120	-0.185884661	Exc_Neuron
475	PTGR1	1.49e-120	-0.337362137	Exc_Neuron
476	PFDN5	1.96e-120	-0.404719096	Exc_Neuron
477	TGOLN2	2.01e-120	-0.391791309	Exc_Neuron
478	ATP6AP1	2.1e-120	-0.347557008	Exc_Neuron
479	SNRNP25	2.4e-120	-0.90010405	Exc_Neuron
480	RPS23	3.93e-120	-0.47873392	Exc_Neuron
481	LRRTM4	8.63e-120	0.336997204	Exc_Neuron
482	UCHL1	9.74e-120	-0.365213639	Exc_Neuron
483	CRTC3	1.18e-119	-0.234778571	Exc_Neuron
484	SIDT1	1.37e-119	-0.203362601	Exc_Neuron
485	SNCA	1.43e-119	-0.294999017	Exc_Neuron
486	SEC61B	2.5e-119	-0.87248425	Exc_Neuron
487	SPCS2	4.32e-119	-0.396358653	Exc_Neuron
488	ANAPC5	6.47e-119	-0.266547842	Exc_Neuron
489	SERPINI1	8.6e-119	-0.256864831	Exc_Neuron
490	EIF4H	8.6e-119	-0.446334726	Exc_Neuron
491	PFDN1	9.029999999999999e-119	-0.554360336	Exc_Neuron
492	NDUFB4	1.0100000000000001e-118	-0.666182613	Exc_Neuron
493	KIAA1107	1.09e-118	-0.225459406	Exc_Neuron
494	C19orf70	1.42e-118	-0.729310463	Exc_Neuron
495	RBP4	1.48e-118	-0.828582639	Exc_Neuron
496	ITGB1BP1	1.6600000000000001e-118	-0.456268347	Exc_Neuron
497	GAPDH	2.49e-118	-0.358403882	Exc_Neuron
498	ARHGEF9	3.2500000000000002e-118	-0.190335692	Exc_Neuron
499	C19orf60	3.7e-118	-0.361804568	Exc_Neuron
500	OXCT1	4.86e-118	-0.309963057	Exc_Neuron
501	CREG2	6.6e-118	-0.30562352	Exc_Neuron
502	GABARAPL1	7.45e-118	-0.289166835	Exc_Neuron
503	NOP56	1.11e-117	-0.489199129	Exc_Neuron
504	TXNL1	1.2200000000000001e-117	-0.31680933	Exc_Neuron
505	UGP2	1.31e-117	-0.284913034	Exc_Neuron
506	ATXN10	1.8200000000000003e-117	-0.190532477	Exc_Neuron
507	PNKD	1.93e-117	-0.30848709	Exc_Neuron
508	NBEAL1	2.2e-117	-0.218931214	Exc_Neuron
509	ATP6V1A	2.56e-117	-0.315570333	Exc_Neuron
510	GSTA4	2.9200000000000003e-117	-0.247990109	Exc_Neuron
511	WRB	4.49e-117	-0.444310466	Exc_Neuron
512	UBR2	5.31e-117	-0.204197212	Exc_Neuron
513	NLRP1	8.46e-117	-0.19883918	Exc_Neuron
514	NCBP2-AS2	9.450000000000001e-117	-1.299902595	Exc_Neuron
515	PGRMC1	1.16e-116	-0.341412443	Exc_Neuron
516	MRPS11	1.42e-116	-0.524902417	Exc_Neuron
517	PHB	2.29e-116	-0.86103571	Exc_Neuron
518	GLMN	2.32e-116	-0.326695558	Exc_Neuron
519	UBE2D3	2.7600000000000004e-116	-0.198180343	Exc_Neuron
520	C4orf47	2.98e-116	-0.509112661	Exc_Neuron
521	CIAO1	3.03e-116	-0.554395482	Exc_Neuron
522	AP2S1	3.2700000000000004e-116	-0.31115881	Exc_Neuron
523	GPRASP1	3.38e-116	-0.450780467	Exc_Neuron
524	VCP	3.39e-116	-0.295408483	Exc_Neuron
525	LRPAP1	4.12e-116	-0.382697791	Exc_Neuron
526	PRKAR1A	6.640000000000001e-116	-0.341217439	Exc_Neuron
527	C12orf76	6.86e-116	-0.410947735	Exc_Neuron
528	ICA1	1.02e-115	-0.198364624	Exc_Neuron
529	ATG10	1.1e-115	-0.372859022	Exc_Neuron
530	ITCH	1.17e-115	-0.215127575	Exc_Neuron
531	SGTB	1.18e-115	-0.436576715	Exc_Neuron
532	CD59	1.35e-115	-0.514384957	Exc_Neuron
533	DYNC1LI2	1.4599999999999999e-115	-0.282572788	Exc_Neuron
534	SET	2.7e-115	-0.438589778	Exc_Neuron
535	EIF5A	3.3299999999999996e-115	-0.251734805	Exc_Neuron
536	TMEM241	3.86e-115	-0.201924716	Exc_Neuron
537	MZT2B	4.87e-115	-0.35568387	Exc_Neuron
538	TSPAN13	8.02e-115	-0.30351945	Exc_Neuron
539	MAGEH1	8.73e-115	-0.69089417	Exc_Neuron
540	SELK	8.869999999999999e-115	-0.528931437	Exc_Neuron
541	HMOX2	1.32e-114	-0.407734327	Exc_Neuron
542	NDUFA2	1.34e-114	-0.620963996	Exc_Neuron
543	TMX4	1.63e-114	-0.305664179	Exc_Neuron
544	TRAPPC13	2.69e-114	-0.403893432	Exc_Neuron
545	NOL7	2.72e-114	-0.781310931	Exc_Neuron
546	TRIM44	2.99e-114	-0.202648374	Exc_Neuron
547	CD63	3.24e-114	-0.774780041	Exc_Neuron
548	CAMLG	3.41e-114	-0.343999794	Exc_Neuron
549	ATP6V1H	7.3e-114	-0.221418133	Exc_Neuron
550	MTMR9	1.16e-113	-0.390927311	Exc_Neuron
551	TDG	1.19e-113	-0.537615108	Exc_Neuron
552	PDHB	1.23e-113	-0.801666743	Exc_Neuron
553	APP	1.88e-113	-0.267132935	Exc_Neuron
554	PRELID1	3.22e-113	-0.481026897	Exc_Neuron
555	GUK1	3.31e-113	-0.220919755	Exc_Neuron
556	RPS13	3.6e-113	-0.645422549	Exc_Neuron
557	NDUFB5	7.32e-113	-0.553155086	Exc_Neuron
558	EIF3H	8.22e-113	-0.353753814	Exc_Neuron
559	LUZP1	1.06e-112	-0.253065867	Exc_Neuron
560	AARS	1.72e-112	-0.317084973	Exc_Neuron
561	PDHA1	1.73e-112	-0.742809808	Exc_Neuron
562	VAPA	2.12e-112	-0.215502145	Exc_Neuron
563	HSPA9	2.32e-112	-0.275806105	Exc_Neuron
564	NQO2	6.53e-112	-0.211123869	Exc_Neuron
565	DIRAS2	6.5699999999999995e-112	-0.254905479	Exc_Neuron
566	DCAF6	6.779999999999999e-112	-0.185983434	Exc_Neuron
567	MLIP	6.9e-112	-0.202533006	Exc_Neuron
568	FILIP1L	7.29e-112	-0.467904017	Exc_Neuron
569	SNX10	9.22e-112	-0.279629195	Exc_Neuron
570	YIPF3	1.1e-111	-0.555976598	Exc_Neuron
571	RAB14	1.57e-111	-0.358049648	Exc_Neuron
572	NAPG	1.67e-111	-0.47476588	Exc_Neuron
573	PGK1	1.71e-111	-0.344562806	Exc_Neuron
574	MEST	1.91e-111	-0.463351153	Exc_Neuron
575	FEZ1	2.1e-111	-0.292617618	Exc_Neuron
576	C1orf61	2.16e-111	-0.486598882	Exc_Neuron
577	FAM96B	2.3e-111	-0.518306396	Exc_Neuron
578	TUFM	3.0999999999999998e-111	-0.528647915	Exc_Neuron
579	SCG2	3.21e-111	-0.505708772	Exc_Neuron
580	FAM155A	3.34e-111	0.272958958	Exc_Neuron
581	HNRNPM	3.5199999999999996e-111	-0.269780412	Exc_Neuron
582	STRAP	3.77e-111	-0.328865164	Exc_Neuron
583	CA4	3.77e-111	-0.723130235	Exc_Neuron
584	MAP1LC3B	5.55e-111	-0.354651741	Exc_Neuron
585	ID2	5.73e-111	-0.300053082	Exc_Neuron
586	ELMO1	6.23e-111	-0.21926977	Exc_Neuron
587	CAND1	6.59e-111	-0.277366938	Exc_Neuron
588	INTS10	6.98e-111	-0.226746291	Exc_Neuron
589	RAB6A	6.99e-111	-0.204968872	Exc_Neuron
590	C6orf1	7.42e-111	-0.506166106	Exc_Neuron
591	FEZ2	7.71e-111	-0.16550851	Exc_Neuron
592	HSPD1	9.62e-111	-0.4916456	Exc_Neuron
593	MRPL18	1.0100000000000001e-110	-0.589635933	Exc_Neuron
594	USP11	2.4600000000000003e-110	-0.261330617	Exc_Neuron
595	VPS28	2.76e-110	-0.335700191	Exc_Neuron
596	LY6E	3.15e-110	-0.185478885	Exc_Neuron
597	NUDC	3.4400000000000004e-110	-0.229799569	Exc_Neuron
598	RPL7A	3.7e-110	-0.387150024	Exc_Neuron
599	FXYD7	5.950000000000001e-110	-0.341681895	Exc_Neuron
600	RPL30	6.1e-110	-0.463745735	Exc_Neuron
601	PHC3	6.15e-110	-0.207120519	Exc_Neuron
602	ACTR10	1.22e-109	-0.304003856	Exc_Neuron
603	ARPC2	1.8e-109	-0.267504943	Exc_Neuron
604	FAM134A	2.5e-109	-0.306816782	Exc_Neuron
605	NARS	2.6100000000000003e-109	-0.387622504	Exc_Neuron
606	FTL	4.710000000000001e-109	-0.229744304	Exc_Neuron
607	ESD	6.38e-109	-0.493841423	Exc_Neuron
608	PLEKHB2	8.72e-109	-0.335576289	Exc_Neuron
609	HGSNAT	1.12e-108	-0.35623569	Exc_Neuron
610	SECISBP2L	1.35e-108	-0.2112324	Exc_Neuron
611	ELAVL1	1.84e-108	-0.31784842	Exc_Neuron
612	ARF5	1.8699999999999998e-108	-0.580001751	Exc_Neuron
613	XRRA1	2.02e-108	-0.212960106	Exc_Neuron
614	SEPT11	2.67e-108	-0.187361152	Exc_Neuron
615	CNTNAP2	3.14e-108	0.329501595	Exc_Neuron
616	UBE3A	3.81e-108	-0.187497728	Exc_Neuron
617	TRMT10C	4.76e-108	-0.454691421	Exc_Neuron
618	HCFC1R1	5.05e-108	-0.27411805	Exc_Neuron
619	VPS8	5.08e-108	-0.231264384	Exc_Neuron
620	NBAS	6.63e-108	-0.126832897	Exc_Neuron
621	RASA1	6.96e-108	-0.233939364	Exc_Neuron
622	SLC25A5	8.23e-108	-0.732916374	Exc_Neuron
623	USP33	9.38e-108	-0.201290527	Exc_Neuron
624	AP1S1	9.77e-108	-0.403229381	Exc_Neuron
625	ASPH	1.02e-107	-0.250048841	Exc_Neuron
626	EEF1A1	1.1100000000000001e-107	-0.240184162	Exc_Neuron
627	USMG5	1.22e-107	-0.53326937	Exc_Neuron
628	GRINA	1.29e-107	-0.301055278	Exc_Neuron
629	EIF1	1.36e-107	-0.277343959	Exc_Neuron
630	BCAS2	1.73e-107	-0.578542775	Exc_Neuron
631	CCT5	1.74e-107	-0.636930479	Exc_Neuron
632	NGEF	2.1500000000000002e-107	-0.145924711	Exc_Neuron
633	C1orf43	2.3600000000000002e-107	-0.382045375	Exc_Neuron
634	NDUFA10	2.5900000000000002e-107	-0.149059723	Exc_Neuron
635	C17orf89	2.5900000000000002e-107	-0.845960765	Exc_Neuron
636	CHD6	2.7e-107	-0.176185716	Exc_Neuron
637	VPS35	3.5100000000000003e-107	-0.247284447	Exc_Neuron
638	CEP57	3.83e-107	-0.253073867	Exc_Neuron
639	MEAF6	5.06e-107	-0.383262949	Exc_Neuron
640	B4GAT1	6.51e-107	-0.279975196	Exc_Neuron
641	KIF5C	7.08e-107	-0.201270335	Exc_Neuron
642	WDR37	9.87e-107	-0.224614959	Exc_Neuron
643	SLF1	1.17e-106	-0.224523718	Exc_Neuron
644	SMARCA2	1.67e-106	-0.148447872	Exc_Neuron
645	EIF4G2	2.12e-106	-0.240704181	Exc_Neuron
646	KIAA0319L	2.54e-106	-0.233668248	Exc_Neuron
647	CALM3	2.98e-106	-0.290733573	Exc_Neuron
648	ITGA9	3.16e-106	-0.228247204	Exc_Neuron
649	MGST1	5.6199999999999995e-106	-0.394907386	Exc_Neuron
650	NSFL1C	6.39e-106	-0.366536915	Exc_Neuron
651	LONRF2	8.55e-106	-0.194004894	Exc_Neuron
652	MYH10	9.48e-106	-0.171550317	Exc_Neuron
653	SPATA7	1.03e-105	-0.198322804	Exc_Neuron
654	CDC40	1.1300000000000001e-105	-0.211337241	Exc_Neuron
655	SPG11	1.16e-105	-0.275269292	Exc_Neuron
656	PGP	1.27e-105	-0.164009557	Exc_Neuron
657	PDHX	1.31e-105	-0.237179	Exc_Neuron
658	IFIT1	2.12e-105	-0.547545066	Exc_Neuron
659	LAMTOR4	2.1500000000000002e-105	-0.357275349	Exc_Neuron
660	ATF4	2.18e-105	-0.559478079	Exc_Neuron
661	TTC19	4.94e-105	-0.171039419	Exc_Neuron
662	NCL	5.2000000000000005e-105	-0.401811388	Exc_Neuron
663	URGCP	6.66e-105	-0.339845411	Exc_Neuron
664	RPL41	1.14e-104	-0.495093922	Exc_Neuron
665	SDHA	1.5599999999999998e-104	-0.359925083	Exc_Neuron
666	CHMP3	1.5899999999999997e-104	-0.512311997	Exc_Neuron
667	TCP1	1.7599999999999997e-104	-0.513681772	Exc_Neuron
668	MYL6	2.99e-104	-0.533331067	Exc_Neuron
669	C3orf14	3.36e-104	-0.304114245	Exc_Neuron
670	LCMT1	3.43e-104	-0.353488008	Exc_Neuron
671	IBTK	4.21e-104	-0.165036631	Exc_Neuron
672	KIF3A	4.32e-104	-0.231118053	Exc_Neuron
673	ANO10	4.4099999999999995e-104	-0.242559822	Exc_Neuron
674	CMAS	4.72e-104	-0.272780254	Exc_Neuron
675	PSMD4	5.0299999999999995e-104	-0.279864863	Exc_Neuron
676	CLPTM1	5.0399999999999993e-104	-0.316746324	Exc_Neuron
677	PSMB3	5.94e-104	-0.870248236	Exc_Neuron
678	ATG4B	6.13e-104	-0.197212453	Exc_Neuron
679	NDUFS8	6.439999999999999e-104	-0.488503032	Exc_Neuron
680	CALY	7.119999999999999e-104	-0.200702622	Exc_Neuron
681	GSTO1	8.549999999999999e-104	-0.629611536	Exc_Neuron
682	SNRPA1	1.2300000000000001e-103	-0.401542194	Exc_Neuron
683	WBP2	1.2600000000000002e-103	-0.230917482	Exc_Neuron
684	NCOA7	1.59e-103	-0.225173934	Exc_Neuron
685	MYO6	1.88e-103	-0.20342932	Exc_Neuron
686	TACC1	1.93e-103	-0.130192041	Exc_Neuron
687	ATP6V0B	2.0100000000000002e-103	-0.265630406	Exc_Neuron
688	DLEU1	2.43e-103	-0.591821431	Exc_Neuron
689	TSC22D1	2.8200000000000003e-103	-0.24417337	Exc_Neuron
690	H2AFY	3.3200000000000004e-103	-0.273028926	Exc_Neuron
691	FKBP1B	4.22e-103	-0.704922373	Exc_Neuron
692	TERF1	5.710000000000001e-103	-0.342870117	Exc_Neuron
693	SFXN5	7.87e-103	-0.169591063	Exc_Neuron
694	TMEM126B	1.03e-102	-0.652222878	Exc_Neuron
695	TTLL11	1.05e-102	-0.166032565	Exc_Neuron
696	PRR13	1.05e-102	-0.729554192	Exc_Neuron
697	PSAP	1.17e-102	-0.225214815	Exc_Neuron
698	FAM162A	1.44e-102	-0.462452295	Exc_Neuron
699	DZIP3	1.45e-102	-0.179657882	Exc_Neuron
700	PCP4	1.9e-102	-0.691970606	Exc_Neuron
701	JAKMIP1	2.32e-102	-0.199563628	Exc_Neuron
702	NPM1	2.36e-102	-0.735373955	Exc_Neuron
703	RASGRF1	2.38e-102	-0.253601664	Exc_Neuron
704	RAB7A	2.64e-102	-0.19241601	Exc_Neuron
705	EMC3	2.7e-102	-0.458908099	Exc_Neuron
706	SLC30A9	2.77e-102	-0.221896968	Exc_Neuron
707	HNRNPC	3.14e-102	-0.27377821	Exc_Neuron
708	SNRPB2	4.39e-102	-0.436366315	Exc_Neuron
709	SERP1	4.51e-102	-0.278463398	Exc_Neuron
710	CHMP4B	5.01e-102	-0.328048773	Exc_Neuron
711	TOM1L2	5.12e-102	-0.168084107	Exc_Neuron
712	CPE	5.29e-102	-0.268389233	Exc_Neuron
713	CMSS1	5.37e-102	-0.156240873	Exc_Neuron
714	ARL17B	5.84e-102	-0.411610097	Exc_Neuron
715	LYRM4	6.14e-102	-0.233573753	Exc_Neuron
716	SUMF1	7.76e-102	-0.16870166	Exc_Neuron
717	OPTN	8.5e-102	-0.19057279	Exc_Neuron
718	XPO4	8.69e-102	-0.248583403	Exc_Neuron
719	MRPL27	1.0499999999999999e-101	-0.639796616	Exc_Neuron
720	ATP5H	1.21e-101	-0.883049431	Exc_Neuron
721	HEATR5B	1.31e-101	-0.247440845	Exc_Neuron
722	GGT7	1.33e-101	-0.152472061	Exc_Neuron
723	MFF	1.39e-101	-0.29197836	Exc_Neuron
724	NDRG3	1.68e-101	-0.222788556	Exc_Neuron
725	RNH1	2.16e-101	-0.712103961	Exc_Neuron
726	PPP1R21	2.37e-101	-0.192927044	Exc_Neuron
727	MGLL	2.78e-101	-0.38141355	Exc_Neuron
728	LIN7B	2.79e-101	-0.690982727	Exc_Neuron
729	MAP3K13	2.87e-101	-0.179620146	Exc_Neuron
730	RPL23	4.41e-101	-0.359682968	Exc_Neuron
731	CCT4	4.86e-101	-0.358337756	Exc_Neuron
732	EMC4	5.07e-101	-0.598523769	Exc_Neuron
733	RPL27A	6.33e-101	-0.283678293	Exc_Neuron
734	BBIP1	8.01e-101	-0.252020701	Exc_Neuron
735	LSM4	8.01e-101	-0.415587305	Exc_Neuron
736	SCPEP1	8.83e-101	-0.361948333	Exc_Neuron
737	PNMA2	9.11e-101	-0.214356274	Exc_Neuron
738	USP9Y	1.21e-100	-0.317085509	Exc_Neuron
739	SYTL2	1.26e-100	-0.164317488	Exc_Neuron
740	MRPS26	1.27e-100	-0.378533312	Exc_Neuron
741	TMOD2	1.52e-100	-0.190134791	Exc_Neuron
742	OAZ2	1.73e-100	-0.3943267	Exc_Neuron
743	KIF1BP	1.7400000000000002e-100	-0.588633943	Exc_Neuron
744	EXOC1	2.33e-100	-0.35828093	Exc_Neuron
745	HMGXB4	2.4400000000000003e-100	-0.404721396	Exc_Neuron
746	SMDT1	2.45e-100	-0.636731463	Exc_Neuron
747	NAP1L2	2.55e-100	-0.315386602	Exc_Neuron
748	TTC9B	3.5200000000000003e-100	-0.324957554	Exc_Neuron
749	CDC27	3.57e-100	-0.15744336	Exc_Neuron
750	TCEAL1	3.81e-100	-0.406533349	Exc_Neuron
751	HNRNPA2B1	4.07e-100	-0.219253834	Exc_Neuron
752	SCAI	4.28e-100	-0.179174667	Exc_Neuron
753	TMEM50A	4.4400000000000003e-100	-0.297006068	Exc_Neuron
754	CCT8	4.77e-100	-0.457393739	Exc_Neuron
755	NDUFAB1	4.78e-100	-0.683245978	Exc_Neuron
756	SERINC1	5.48e-100	-0.230405628	Exc_Neuron
757	CLTB	7.33e-100	-0.183786582	Exc_Neuron
758	SIL1	7.800000000000001e-100	-0.106532238	Exc_Neuron
759	ANGPTL1	8.98e-100	-0.967951536	Exc_Neuron
760	TUBG2	1.03e-99	-0.300428443	Exc_Neuron
761	ARID4A	1.12e-99	-0.164728793	Exc_Neuron
762	MDH2	1.41e-99	-0.284131644	Exc_Neuron
763	DYNLT3	1.53e-99	-0.473205686	Exc_Neuron
764	SYNC	1.5500000000000001e-99	-0.661172465	Exc_Neuron
765	NHLRC3	1.67e-99	-0.471407087	Exc_Neuron
766	SPDYE5	1.81e-99	-0.679868506	Exc_Neuron
767	RPS3A	2.17e-99	-0.856869482	Exc_Neuron
768	P2RY14	2.28e-99	-0.547754356	Exc_Neuron
769	AASDHPPT	2.83e-99	-0.335800247	Exc_Neuron
770	RNMT	3.34e-99	-0.123864354	Exc_Neuron
771	FAM134B	3.7e-99	-0.223822419	Exc_Neuron
772	RPL27	3.74e-99	-0.339194008	Exc_Neuron
773	RNF7	4.3e-99	-0.663770331	Exc_Neuron
774	MAK	4.4e-99	-0.513630918	Exc_Neuron
775	EML6	4.91e-99	-0.138680353	Exc_Neuron
776	CHM	5.53e-99	-0.244273055	Exc_Neuron
777	HPRT1	5.71e-99	-0.151026876	Exc_Neuron
778	CHCHD6	5.97e-99	-0.230303929	Exc_Neuron
779	COPE	8.54e-99	-0.728054241	Exc_Neuron
780	NMNAT2	1.04e-98	-0.216291172	Exc_Neuron
781	WAC	1.1399999999999999e-98	-0.176074593	Exc_Neuron
782	RAB40B	1.17e-98	-0.219909388	Exc_Neuron
783	DRAP1	1.55e-98	-0.739079961	Exc_Neuron
784	NECAP1	1.8499999999999998e-98	-0.47814086	Exc_Neuron
785	NRXN1	2.1e-98	0.256461376	Exc_Neuron
786	POLR2E	2.11e-98	-0.290325731	Exc_Neuron
787	NOS1AP	2.69e-98	-0.158029272	Exc_Neuron
788	SLC25A37	3.13e-98	-0.241786306	Exc_Neuron
789	UBE2E3	3.2e-98	-0.181358287	Exc_Neuron
790	KIFAP3	3.57e-98	-0.169855069	Exc_Neuron
791	DNAJC8	3.59e-98	-0.385940299	Exc_Neuron
792	MRAS	3.62e-98	-0.248802514	Exc_Neuron
793	PSMB2	4.2899999999999996e-98	-0.371069092	Exc_Neuron
794	UBXN4	4.75e-98	-0.199684167	Exc_Neuron
795	ZRANB2	5.85e-98	-0.206123096	Exc_Neuron
796	HSPA1A	6.88e-98	-0.576680827	Exc_Neuron
797	NSMAF	8.32e-98	-0.183455985	Exc_Neuron
798	LRRC8B	8.679999999999999e-98	-0.095001481	Exc_Neuron
799	RPS19BP1	9.049999999999999e-98	-0.778086665	Exc_Neuron
800	PDIA3	9.15e-98	-0.39021765	Exc_Neuron
801	RAB18	9.17e-98	-0.280745807	Exc_Neuron
802	AP2B1	9.759999999999999e-98	-0.110100723	Exc_Neuron
803	CRYAB	1.01e-97	-0.4389573	Exc_Neuron
804	FKBP4	1.03e-97	-0.48833565	Exc_Neuron
805	RSBN1L	1.04e-97	-0.177452241	Exc_Neuron
806	LAMTOR1	1.1000000000000001e-97	-0.466391503	Exc_Neuron
807	PCDH9	1.2e-97	0.278965952	Exc_Neuron
808	TP53BP1	1.43e-97	-0.196548789	Exc_Neuron
809	ELP2	1.45e-97	-0.142295017	Exc_Neuron
810	STX12	1.57e-97	-0.247538787	Exc_Neuron
811	CCDC91	1.6200000000000002e-97	-0.140752167	Exc_Neuron
812	C8orf46	2.1800000000000001e-97	-0.263449927	Exc_Neuron
813	PTGES3	2.71e-97	-0.209062343	Exc_Neuron
814	SMIM12	2.7900000000000003e-97	-0.434599048	Exc_Neuron
815	MKKS	4.14e-97	-0.325991117	Exc_Neuron
816	LAMB1	4.67e-97	-0.246685647	Exc_Neuron
817	NDUFS4	5.370000000000001e-97	-0.337307874	Exc_Neuron
818	SCRN1	6.63e-97	-0.256260943	Exc_Neuron
819	MAGED1	7.24e-97	-0.142622776	Exc_Neuron
820	CDC42	8.57e-97	-0.274909126	Exc_Neuron
821	SLIT1	9.19e-97	-0.183736362	Exc_Neuron
822	PRUNE2	9.72e-97	-0.178145646	Exc_Neuron
823	COPS7A	1.01e-96	-0.516145187	Exc_Neuron
824	KBTBD11	1.08e-96	-0.369535012	Exc_Neuron
825	PREP	1.09e-96	-0.229004999	Exc_Neuron
826	DUT	1.23e-96	-0.311975977	Exc_Neuron
827	HNRNPA1	1.37e-96	-0.26825953	Exc_Neuron
828	GDA	1.5e-96	-0.150830133	Exc_Neuron
829	EEF2	1.68e-96	-0.16131333	Exc_Neuron
830	MBOAT2	1.88e-96	-0.141135181	Exc_Neuron
831	PDK3	2.7e-96	-0.264496751	Exc_Neuron
832	CSNK2A1	2.98e-96	-0.208822405	Exc_Neuron
833	APMAP	3.24e-96	-0.37300425	Exc_Neuron
834	ACO2	3.67e-96	-0.209284823	Exc_Neuron
835	CCT2	3.75e-96	-0.38574879	Exc_Neuron
836	MTMR4	3.75e-96	-0.512038233	Exc_Neuron
837	ING4	4.24e-96	-0.420786325	Exc_Neuron
838	RABEPK	4.48e-96	-0.392109506	Exc_Neuron
839	GARNL3	4.62e-96	-0.136063141	Exc_Neuron
840	RPL4	4.87e-96	-0.145380527	Exc_Neuron
841	KPNA6	5.25e-96	-0.182117014	Exc_Neuron
842	APLP1	6.34e-96	-0.170650609	Exc_Neuron
843	RPLP1	1.2099999999999999e-95	-0.22320719	Exc_Neuron
844	CACNG8	1.23e-95	-0.18060013	Exc_Neuron
845	SYT16	1.3599999999999999e-95	-0.140380158	Exc_Neuron
846	SRGAP3	1.49e-95	-0.148115847	Exc_Neuron
847	RABGAP1	1.57e-95	-0.143139419	Exc_Neuron
848	TRMT10B	1.6e-95	-0.635692192	Exc_Neuron
849	BAALC	1.6299999999999998e-95	-0.230264344	Exc_Neuron
850	BCAP31	1.74e-95	-0.276216011	Exc_Neuron
851	ARMCX3	2.1299999999999997e-95	-0.304093553	Exc_Neuron
852	PIN1	2.34e-95	-0.186345051	Exc_Neuron
853	GOPC	2.46e-95	-0.434026844	Exc_Neuron
854	MICU2	2.6999999999999998e-95	-0.183613214	Exc_Neuron
855	ADRBK2	2.83e-95	-0.121279888	Exc_Neuron
856	PKIG	3.2199999999999997e-95	-0.107116397	Exc_Neuron
857	NAALAD2	3.4099999999999996e-95	-0.188586751	Exc_Neuron
858	LMBRD1	3.5999999999999995e-95	-0.187771119	Exc_Neuron
859	NOP10	3.76e-95	-0.917268017	Exc_Neuron
860	WDR61	3.8e-95	-0.274502841	Exc_Neuron
861	VEZT	3.98e-95	-0.139600932	Exc_Neuron
862	PHKB	4.2199999999999995e-95	-0.264489385	Exc_Neuron
863	C2orf80	4.3499999999999995e-95	-0.48432145	Exc_Neuron
864	PAPD4	4.6e-95	-0.221052386	Exc_Neuron
865	CCDC66	5.1999999999999993e-95	-0.147033694	Exc_Neuron
866	PHAX	6.53e-95	-0.42117486	Exc_Neuron
867	EIF4E	8.42e-95	-0.176151489	Exc_Neuron
868	P4HTM	8.819999999999999e-95	-0.15359894	Exc_Neuron
869	PTPN2	8.819999999999999e-95	-0.263590568	Exc_Neuron
870	CHMP5	9.02e-95	-0.39700383	Exc_Neuron
871	TOP1	9.09e-95	-0.150942932	Exc_Neuron
