	Gene	padj	FC	Tissue
43320	DCC	8.1e-17	0.789696441	Oligodendrocyte
43321	HSPB1	1.39e-16	1.373684725	Oligodendrocyte
43322	COX4I1	1.44e-16	0.662524252	Oligodendrocyte
43323	CCK	3.03e-16	0.806594017	Oligodendrocyte
43324	HSPA8	3.58e-16	0.725886507	Oligodendrocyte
43325	SERF2	4.87e-16	0.42603297	Oligodendrocyte
43326	COX5B	5.7e-16	0.58805418	Oligodendrocyte
43327	ACTB	6.84e-16	0.29899805	Oligodendrocyte
43328	HLA-A	9.79e-16	1.014856945	Oligodendrocyte
43329	CLDN11	1.11e-15	-0.251882746	Oligodendrocyte
43330	DPYSL5	1.23e-15	0.544510762	Oligodendrocyte
43331	NDUFA4	1.29e-15	0.750824907	Oligodendrocyte
43332	LINGO1	2.24e-15	-0.522377665	Oligodendrocyte
43333	HSP90AB1	2.31e-15	0.510697095	Oligodendrocyte
43334	CA2	3.26e-15	0.342804445	Oligodendrocyte
43335	PLA2G16	3.82e-15	0.297948374	Oligodendrocyte
43336	RPL7	4.69e-15	0.60521883	Oligodendrocyte
43337	TMPRSS5	7.36e-15	1.283871537	Oligodendrocyte
43338	RPS15	8.31e-15	0.429235398	Oligodendrocyte
43339	YWHAH	1.02e-14	0.943046816	Oligodendrocyte
43340	ACTG1	1.34e-14	0.556689922	Oligodendrocyte
43341	MAML2	1.84e-14	0.40593336	Oligodendrocyte
43342	ADAMTS18	1.93e-13	-1.29062381	Oligodendrocyte
43343	RABAC1	1.93e-13	0.532658267	Oligodendrocyte
43344	DBI	4.04e-13	0.509506428	Oligodendrocyte
43345	NDUFB2	5.89e-13	0.804638496	Oligodendrocyte
43346	TUBA1B	7.5e-13	0.4536831	Oligodendrocyte
43347	FTL	7.77e-13	0.269264544	Oligodendrocyte
43348	LDLRAD3	8.66e-13	0.490110582	Oligodendrocyte
43349	DYNLRB1	1.21e-12	0.472845455	Oligodendrocyte
43350	C14orf2	1.39e-12	0.71719515	Oligodendrocyte
43351	RPS4X	2.15e-12	0.631174325	Oligodendrocyte
43352	ALDOA	2.15e-12	0.521408175	Oligodendrocyte
43353	RPS9	2.15e-12	0.463217551	Oligodendrocyte
43354	SRPRB	2.71e-12	0.669403806	Oligodendrocyte
43355	DNAJA1	2.9e-12	0.633577556	Oligodendrocyte
43356	HSPA1B	2.95e-12	0.898454907	Oligodendrocyte
43357	PCSK1N	3.01e-12	0.72561498	Oligodendrocyte
43358	RPS27A	3.21e-12	0.46334016	Oligodendrocyte
43359	BBS9	5.01e-12	0.31265168	Oligodendrocyte
43360	COX6B1	5.68e-12	0.700837714	Oligodendrocyte
43361	GABARAPL2	6.14e-12	0.533676384	Oligodendrocyte
43362	COX7A2	1.19e-11	0.698914003	Oligodendrocyte
43363	SYT1	1.22e-11	0.478509952	Oligodendrocyte
43364	SH3BGRL3	1.3e-11	0.857715034	Oligodendrocyte
43365	TBCB	1.72e-11	0.322465023	Oligodendrocyte
43366	FAU	1.85e-11	0.469625784	Oligodendrocyte
43367	MVB12B	2.39e-11	0.30143045	Oligodendrocyte
43368	ASTN2	2.6e-11	-0.695735886	Oligodendrocyte
43369	PEBP1	2.62e-11	0.277355236	Oligodendrocyte
43370	CTNNA2	3.66e-11	0.347387541	Oligodendrocyte
43371	CACYBP	3.86e-11	0.711024727	Oligodendrocyte
43372	RPS25	4.29e-11	0.348564373	Oligodendrocyte
43373	IFI27L2	4.29e-11	0.638823528	Oligodendrocyte
43374	ATP6V0B	4.34e-11	0.465843245	Oligodendrocyte
43375	NACA	7.19e-11	0.548007348	Oligodendrocyte
43376	RPL19	8.19e-11	0.411433534	Oligodendrocyte
43377	BCL2L14	8.24e-11	0.64714905	Oligodendrocyte
43378	SKP1	8.42e-11	0.46283287	Oligodendrocyte
43379	XPO1	1.01e-10	0.3789309	Oligodendrocyte
43380	ETFB	1.51e-10	0.702287179	Oligodendrocyte
43381	PMP22	1.67e-10	0.318209511	Oligodendrocyte
43382	PLPP2	2.9e-10	0.368709014	Oligodendrocyte
43383	NDUFB10	3.06e-10	0.670862202	Oligodendrocyte
43384	RPL13	3.74e-10	0.289985868	Oligodendrocyte
43385	RPS11	3.74e-10	0.420977603	Oligodendrocyte
43386	PLEKHH2	3.82e-10	0.815045469	Oligodendrocyte
43387	FIS1	3.83e-10	0.376342576	Oligodendrocyte
43388	LARP6	4.74e-10	0.383640345	Oligodendrocyte
43389	MDH1	5.17e-10	0.590644962	Oligodendrocyte
43390	ETV5	5.17e-10	0.813318877	Oligodendrocyte
43391	MAMDC2	5.85e-10	0.62224226	Oligodendrocyte
43392	CAV2	6.01e-10	1.214609511	Oligodendrocyte
43393	RPL35A	7.97e-10	0.533244836	Oligodendrocyte
43394	BEX1	8.62e-10	0.760468537	Oligodendrocyte
43395	LAMTOR5	1.01e-09	0.717558745	Oligodendrocyte
43396	SARAF	1.03e-09	0.317455238	Oligodendrocyte
43397	CHCHD2	1.06e-09	0.399570996	Oligodendrocyte
43398	PEX5L	1.13e-09	0.167664189	Oligodendrocyte
43399	RPL15	1.58e-09	0.407939523	Oligodendrocyte
43400	RAC1	1.76e-09	0.345630797	Oligodendrocyte
43401	PPM1G	1.77e-09	0.452086597	Oligodendrocyte
43402	CALM1	1.82e-09	0.243313547	Oligodendrocyte
43403	PHGDH	2.49e-09	0.47378305	Oligodendrocyte
43404	COX5A	2.59e-09	0.727677708	Oligodendrocyte
43405	RPL29	2.71e-09	0.367032417	Oligodendrocyte
43406	CHORDC1	3.24e-09	0.551406229	Oligodendrocyte
43407	TUBB	3.44e-09	0.928051266	Oligodendrocyte
43408	RPL32	3.5e-09	0.40412418	Oligodendrocyte
43409	CALM3	4.96e-09	0.607468578	Oligodendrocyte
43410	EDF1	5.15e-09	0.491759933	Oligodendrocyte
43411	HSPA2	5.24e-09	0.2635042	Oligodendrocyte
43412	RPS7	5.68e-09	0.395685056	Oligodendrocyte
43413	SERPINI1	6.07e-09	0.311845685	Oligodendrocyte
43414	SPOCK1	6.5e-09	-0.219982351	Oligodendrocyte
43415	GAP43	7.03e-09	1.205000708	Oligodendrocyte
43416	AMD1	7.17e-09	0.285957207	Oligodendrocyte
43417	DCTN3	7.17e-09	0.991244586	Oligodendrocyte
43418	ADAMTS19	7.36e-09	0.629237905	Oligodendrocyte
43419	CDH8	7.36e-09	0.514050573	Oligodendrocyte
43420	PPP1R14A	7.36e-09	0.288829317	Oligodendrocyte
43421	TAGLN3	7.5e-09	1.143625965	Oligodendrocyte
43422	LDHB	7.6e-09	0.550400319	Oligodendrocyte
43423	UCHL1	8.08e-09	0.435285665	Oligodendrocyte
43424	ATP5G3	8.25e-09	0.761255789	Oligodendrocyte
43425	PTGDS	8.44e-09	0.174756104	Oligodendrocyte
43426	PSMA7	1.06e-08	0.438983926	Oligodendrocyte
43427	C9orf16	1.09e-08	0.890315491	Oligodendrocyte
43428	TPI1	1.09e-08	0.496571151	Oligodendrocyte
43429	ANK3	1.17e-08	-0.190369126	Oligodendrocyte
43430	TRMT112	1.21e-08	0.498315268	Oligodendrocyte
43431	GADD45GIP1	1.37e-08	0.81922151	Oligodendrocyte
43432	ST13	1.5e-08	0.467831045	Oligodendrocyte
43433	RPL23A	1.61e-08	0.388459812	Oligodendrocyte
43434	AHSA1	1.61e-08	0.612082273	Oligodendrocyte
43435	NDUFS7	1.69e-08	0.440722352	Oligodendrocyte
43436	RPS8	1.74e-08	0.327287429	Oligodendrocyte
43437	UQCR10	1.74e-08	0.635518393	Oligodendrocyte
43438	RPL6	1.85e-08	0.381224197	Oligodendrocyte
43439	CUTA	1.87e-08	0.550332166	Oligodendrocyte
43440	ABCC4	2.11e-08	1.756046732	Oligodendrocyte
43441	ATP5J	2.32e-08	0.475412987	Oligodendrocyte
43442	UBL5	2.53e-08	0.647445226	Oligodendrocyte
43443	PHLDB1	2.59e-08	-0.43561291	Oligodendrocyte
43444	PARK7	2.61e-08	0.462810462	Oligodendrocyte
43445	EPB41L4A	2.66e-08	0.804074957	Oligodendrocyte
43446	HLA-C	2.89e-08	1.102553509	Oligodendrocyte
43447	RPS6	2.89e-08	0.344550252	Oligodendrocyte
43448	TPPP3	2.89e-08	0.595804337	Oligodendrocyte
43449	RPS3	3.24e-08	0.393444291	Oligodendrocyte
43450	FAM96B	3.88e-08	0.41941004	Oligodendrocyte
43451	ATF4	3.9e-08	0.406284383	Oligodendrocyte
43452	RPS14	3.99e-08	0.404612719	Oligodendrocyte
43453	H2AFZ	4.12e-08	0.823934948	Oligodendrocyte
43454	NDUFA12	4.31e-08	0.724136313	Oligodendrocyte
43455	TSPAN7	4.55e-08	0.665855417	Oligodendrocyte
43456	ATP5L	4.92e-08	0.454929911	Oligodendrocyte
43457	PI16	6.6e-08	0.54591974	Oligodendrocyte
43458	COPE	6.6e-08	0.470963355	Oligodendrocyte
43459	PPIA	7.14e-08	0.404460302	Oligodendrocyte
43460	UQCRB	7.14e-08	0.449509526	Oligodendrocyte
43461	TNKS	7.66e-08	0.209013472	Oligodendrocyte
43462	YWHAE	7.73e-08	0.299293453	Oligodendrocyte
43463	DLEU1	7.81e-08	0.37958329	Oligodendrocyte
43464	CST3	7.81e-08	1.213188343	Oligodendrocyte
43465	RPL14	8.45e-08	0.392835585	Oligodendrocyte
43466	ANLN	1.01e-07	0.206268977	Oligodendrocyte
43467	S100B	1.01e-07	0.317232291	Oligodendrocyte
43468	RAB3A	1.05e-07	1.306982264	Oligodendrocyte
43469	RPL30	1.19e-07	0.419857639	Oligodendrocyte
43470	RPL21	1.22e-07	0.37581792	Oligodendrocyte
43471	COX6C	1.25e-07	0.621736992	Oligodendrocyte
43472	FKBP4	1.29e-07	0.49753944	Oligodendrocyte
43473	HIST1H2BD	1.31e-07	1.107306093	Oligodendrocyte
43474	SEPW1	1.31e-07	0.251756082	Oligodendrocyte
43475	GJB1	1.36e-07	0.424327507	Oligodendrocyte
43476	TOM1L1	1.44e-07	0.641581067	Oligodendrocyte
43477	FMNL2	1.47e-07	0.156855413	Oligodendrocyte
43478	CLCN4	1.67e-07	0.275284308	Oligodendrocyte
43479	QDPR	1.67e-07	0.169845845	Oligodendrocyte
43480	MID1IP1	1.69e-07	0.298759285	Oligodendrocyte
43481	C19orf53	1.69e-07	0.681566906	Oligodendrocyte
43482	AURKAIP1	1.99e-07	0.639114874	Oligodendrocyte
43483	TCEB2	2.11e-07	0.471229478	Oligodendrocyte
43484	RPS2	2.11e-07	0.324946233	Oligodendrocyte
43485	PTGES3	2.47e-07	0.339390055	Oligodendrocyte
43486	PFDN2	2.61e-07	0.329103394	Oligodendrocyte
43487	SUGT1	2.66e-07	0.24373912	Oligodendrocyte
43488	HIST1H2AC	2.9e-07	0.342499831	Oligodendrocyte
43489	MGST3	3.01e-07	0.365439776	Oligodendrocyte
43490	YBX1	3.27e-07	0.582136582	Oligodendrocyte
43491	SEPT7	3.4e-07	0.15115365	Oligodendrocyte
43492	APOO	3.45e-07	0.301179774	Oligodendrocyte
43493	HMGB1	3.5e-07	0.184240862	Oligodendrocyte
43494	C4orf48	3.52e-07	0.308343775	Oligodendrocyte
43495	OR7A5	3.55e-07	-1.380324024	Oligodendrocyte
43496	FOXN2	3.56e-07	0.246266143	Oligodendrocyte
43497	RPL27A	3.56e-07	0.377046631	Oligodendrocyte
43498	GALNT13	3.68e-07	0.306658734	Oligodendrocyte
43499	PFN1	3.71e-07	0.419676244	Oligodendrocyte
43500	THY1	4.02e-07	0.681077387	Oligodendrocyte
43501	PSMB1	4.07e-07	0.385367755	Oligodendrocyte
43502	NAV2	4.37e-07	0.428066743	Oligodendrocyte
43503	LAGE3	4.61e-07	1.128391284	Oligodendrocyte
43504	EIF5	4.67e-07	0.270404417	Oligodendrocyte
43505	CKB	4.75e-07	0.261940839	Oligodendrocyte
43506	SERBP1	4.88e-07	0.604547591	Oligodendrocyte
43507	HSPD1	5.07e-07	0.517640479	Oligodendrocyte
43508	RAB33A	5.09e-07	0.408672708	Oligodendrocyte
43509	POLR2J	5.11e-07	0.727080581	Oligodendrocyte
43510	OST4	5.15e-07	0.637901433	Oligodendrocyte
43511	MRFAP1	5.22e-07	0.466557605	Oligodendrocyte
43512	MAP3K2	5.37e-07	0.378074444	Oligodendrocyte
43513	SLC26A3	5.68e-07	-0.473304108	Oligodendrocyte
43514	SPARCL1	6.7e-07	0.48137918	Oligodendrocyte
43515	CRLF3	7.25e-07	0.355868344	Oligodendrocyte
43516	MYEOV2	7.38e-07	0.588417688	Oligodendrocyte
43517	CAPZA2	8.15e-07	0.479256559	Oligodendrocyte
43518	CMTM5	8.73e-07	0.528699193	Oligodendrocyte
43519	SUB1	9.23e-07	0.476561897	Oligodendrocyte
43520	PTPRD	9.23e-07	0.137946726	Oligodendrocyte
43521	RNH1	9.54e-07	0.280091441	Oligodendrocyte
43522	VDAC2	9.59e-07	0.547421752	Oligodendrocyte
43523	IQCK	9.77e-07	0.232566445	Oligodendrocyte
43524	NDRG4	1.01e-06	0.488804713	Oligodendrocyte
43525	DNAJB6	1.01e-06	0.334018185	Oligodendrocyte
43526	CBR1	1.02e-06	0.193282551	Oligodendrocyte
43527	ARPP19	1.04e-06	0.221495588	Oligodendrocyte
43528	SIK3	1.1e-06	-0.163301135	Oligodendrocyte
43529	DPYD	1.13e-06	-0.259668492	Oligodendrocyte
43530	S100A6	1.17e-06	0.580701042	Oligodendrocyte
43531	MAN2A1	1.18e-06	0.166484743	Oligodendrocyte
43532	RPLP1	1.2e-06	0.242984618	Oligodendrocyte
43533	IFI6	1.26e-06	1.519085683	Oligodendrocyte
43534	MLF2	1.26e-06	0.243485488	Oligodendrocyte
43535	TRIM47	1.28e-06	0.590857705	Oligodendrocyte
43536	SLC25A5	1.3e-06	0.757213522	Oligodendrocyte
43537	TMEM132C	1.3e-06	0.318078635	Oligodendrocyte
43538	MRPL18	1.32e-06	0.643487406	Oligodendrocyte
43539	UQCRH	1.36e-06	0.596794944	Oligodendrocyte
43540	CD63	1.36e-06	0.37172443	Oligodendrocyte
43541	NDUFAB1	1.4e-06	0.803769578	Oligodendrocyte
43542	ATP5D	1.43e-06	0.461019619	Oligodendrocyte
43543	GALNT7	1.46e-06	0.504290534	Oligodendrocyte
43544	ATPIF1	1.47e-06	0.601839817	Oligodendrocyte
43545	RPL4	1.51e-06	0.352428033	Oligodendrocyte
43546	FEZ1	1.62e-06	0.193768632	Oligodendrocyte
43547	CYP27A1	1.72e-06	0.36999665	Oligodendrocyte
43548	RPL28	1.74e-06	0.189778205	Oligodendrocyte
43549	DAD1	1.76e-06	0.504973547	Oligodendrocyte
43550	GPX4	1.77e-06	0.514693628	Oligodendrocyte
43551	RYBP	1.78e-06	0.134953338	Oligodendrocyte
43552	RPS23	1.79e-06	0.384484676	Oligodendrocyte
43553	TCEAL7	1.79e-06	0.484241737	Oligodendrocyte
43554	CAPN3	1.8e-06	0.228484392	Oligodendrocyte
43555	CSTB	1.81e-06	0.656296431	Oligodendrocyte
43556	PPM1E	1.82e-06	0.886552955	Oligodendrocyte
43557	CHN2	1.92e-06	0.15827716	Oligodendrocyte
43558	SSBP2	1.93e-06	0.160774855	Oligodendrocyte
43559	RPL11	2.13e-06	0.262388283	Oligodendrocyte
43560	MORF4L2	2.14e-06	0.410557711	Oligodendrocyte
43561	GNAS	2.17e-06	0.404817407	Oligodendrocyte
43562	DRAP1	2.23e-06	0.530486328	Oligodendrocyte
43563	SNAP25	2.32e-06	0.312469721	Oligodendrocyte
43564	ATP5A1	2.38e-06	0.293548602	Oligodendrocyte
43565	GPC5	2.64e-06	0.644113364	Oligodendrocyte
43566	MET	2.98e-06	0.405773195	Oligodendrocyte
43567	SLC22A17	2.98e-06	0.22815534	Oligodendrocyte
43568	HEY2	3.17e-06	0.481290866	Oligodendrocyte
43569	MICAL3	3.22e-06	0.166334195	Oligodendrocyte
43570	EID1	3.3e-06	0.265236649	Oligodendrocyte
43571	BAIAP2L2	3.32e-06	0.343268846	Oligodendrocyte
43572	PRKAR1A	3.46e-06	0.377791813	Oligodendrocyte
43573	NDUFS3	3.55e-06	0.743016743	Oligodendrocyte
43574	RASGRP3	3.63e-06	0.262304836	Oligodendrocyte
43575	GNB2L1	3.69e-06	0.315836302	Oligodendrocyte
43576	MEF2C	4.25e-06	0.610695372	Oligodendrocyte
43577	PNRC1	4.31e-06	0.336969836	Oligodendrocyte
43578	PITHD1	4.38e-06	0.390979911	Oligodendrocyte
43579	TPT1	5.23e-06	0.231123144	Oligodendrocyte
43580	OAZ2	5.6e-06	0.495992974	Oligodendrocyte
43581	POP7	5.69e-06	0.799743885	Oligodendrocyte
43582	CCDC59	5.98e-06	0.537462987	Oligodendrocyte
43583	AZGP1	5.99e-06	0.45093641	Oligodendrocyte
43584	ADAMTS2	6.07e-06	1.172460839	Oligodendrocyte
43585	MCMDC2	6.2e-06	0.826762274	Oligodendrocyte
43586	ST6GALNAC3	6.44e-06	0.207177497	Oligodendrocyte
43587	RPL8	6.64e-06	0.407715302	Oligodendrocyte
43588	SLC25A3	6.64e-06	0.43803251	Oligodendrocyte
43589	FOXO1	6.9e-06	0.295811623	Oligodendrocyte
43590	RPS19BP1	6.99e-06	0.473391954	Oligodendrocyte
43591	PDE8A	7.26e-06	-0.267031539	Oligodendrocyte
43592	MRPL20	7.31e-06	0.489963056	Oligodendrocyte
43593	TXN	7.35e-06	0.666760246	Oligodendrocyte
43594	TMA7	7.53e-06	0.366781156	Oligodendrocyte
43595	UBE2B	7.85e-06	0.257511789	Oligodendrocyte
43596	CWC15	8.05e-06	0.612502267	Oligodendrocyte
43597	MAPRE2	8.23e-06	0.146935294	Oligodendrocyte
43598	GNL3	8.81e-06	0.572619518	Oligodendrocyte
43599	PCBP3	9.34e-06	0.654888296	Oligodendrocyte
43600	GLDN	9.55e-06	-0.496611275	Oligodendrocyte
43601	PPDPF	9.55e-06	0.336252064	Oligodendrocyte
43602	PRDX5	9.76e-06	0.483293918	Oligodendrocyte
43603	CGGBP1	9.92e-06	0.265174663	Oligodendrocyte
43604	LAMTOR1	9.93e-06	0.394570823	Oligodendrocyte
43605	LAMTOR4	9.97e-06	0.401485336	Oligodendrocyte
43606	MED30	1.02e-05	0.974568419	Oligodendrocyte
43607	SYNC	1.02e-05	0.617970529	Oligodendrocyte
43608	PPA1	1.02e-05	0.212561904	Oligodendrocyte
43609	CCT4	1.04e-05	0.307405248	Oligodendrocyte
43610	BEX4	1.04e-05	0.407035593	Oligodendrocyte
43611	ATP5E	1.07e-05	0.416345665	Oligodendrocyte
43612	MYRIP	1.07e-05	0.396722831	Oligodendrocyte
43613	RPL36AL	1.08e-05	0.578082244	Oligodendrocyte
43614	LRRFIP2	1.13e-05	0.19266995	Oligodendrocyte
43615	C3orf14	1.18e-05	0.747359822	Oligodendrocyte
43616	C10orf107	1.18e-05	0.647981198	Oligodendrocyte
43617	CDH20	1.18e-05	0.148047762	Oligodendrocyte
43618	HDAC9	1.19e-05	0.368902773	Oligodendrocyte
43619	SEC62	1.2e-05	0.218099044	Oligodendrocyte
43620	ERMN	1.22e-05	0.19083931	Oligodendrocyte
43621	ERH	1.22e-05	0.549031211	Oligodendrocyte
43622	PA2G4	1.31e-05	0.739896385	Oligodendrocyte
43623	CPEB1	1.32e-05	0.310813341	Oligodendrocyte
43624	REEP5	1.34e-05	0.328758298	Oligodendrocyte
43625	RPS13	1.34e-05	0.402706909	Oligodendrocyte
43626	RBX1	1.46e-05	0.378754402	Oligodendrocyte
43627	NDUFAF3	1.47e-05	0.416197761	Oligodendrocyte
43628	FCHSD2	1.49e-05	-0.316222782	Oligodendrocyte
43629	STMN3	1.49e-05	0.755372198	Oligodendrocyte
43630	RHD	1.59e-05	0.992028202	Oligodendrocyte
43631	STIP1	1.69e-05	0.319091994	Oligodendrocyte
43632	DCTN2	1.7e-05	0.421350993	Oligodendrocyte
43633	DSTN	1.71e-05	0.370085344	Oligodendrocyte
43634	SESN3	1.75e-05	0.9445067	Oligodendrocyte
43635	MDH2	1.77e-05	0.738833494	Oligodendrocyte
43636	EIF4A2	1.77e-05	0.234817337	Oligodendrocyte
43637	DYNLL2	1.78e-05	0.343622427	Oligodendrocyte
43638	TUBA4A	1.87e-05	0.778462022	Oligodendrocyte
43639	SNCB	1.89e-05	1.429115506	Oligodendrocyte
43640	NPC2	1.92e-05	0.435216277	Oligodendrocyte
43641	C1orf61	1.96e-05	0.387313085	Oligodendrocyte
43642	LYRM5	1.99e-05	0.488239952	Oligodendrocyte
43643	GPBP1	2.05e-05	0.178882039	Oligodendrocyte
43644	ZDHHC11B	2.07e-05	0.303681352	Oligodendrocyte
43645	USP31	2.08e-05	0.153510292	Oligodendrocyte
43646	CUX1	2.14e-05	0.181395044	Oligodendrocyte
43647	NGFRAP1	2.14e-05	0.26198813	Oligodendrocyte
43648	MACROD2	2.2e-05	0.335643793	Oligodendrocyte
43649	NSF	2.26e-05	0.340519428	Oligodendrocyte
43650	COMMD6	2.28e-05	0.473291069	Oligodendrocyte
43651	SNCG	2.29e-05	1.260579523	Oligodendrocyte
43652	PRELID1	2.29e-05	0.546047029	Oligodendrocyte
43653	LDB3	2.32e-05	-0.543862974	Oligodendrocyte
43654	TMEM147	2.34e-05	0.401493288	Oligodendrocyte
43655	TMEM50A	2.36e-05	0.376045264	Oligodendrocyte
43656	RPSA	2.48e-05	0.278723609	Oligodendrocyte
43657	NDUFB4	2.48e-05	0.511025851	Oligodendrocyte
43658	BANF1	2.48e-05	0.557761197	Oligodendrocyte
43659	MRPL33	2.81e-05	0.430449678	Oligodendrocyte
43660	NDUFB3	2.81e-05	0.591176077	Oligodendrocyte
43661	CLU	2.81e-05	0.201770489	Oligodendrocyte
43662	RNF13	2.86e-05	0.11637192	Oligodendrocyte
43663	CARHSP1	2.98e-05	0.309916602	Oligodendrocyte
43664	CDK13	2.99e-05	0.186079594	Oligodendrocyte
43665	C19orf43	3.06e-05	0.407756432	Oligodendrocyte
43666	OCIAD1	3.1e-05	0.208413365	Oligodendrocyte
43667	CTNND2	3.18e-05	-0.389608323	Oligodendrocyte
43668	CCT3	3.22e-05	0.292454085	Oligodendrocyte
43669	RHOA	3.26e-05	0.231743891	Oligodendrocyte
43670	ATP6V1F	3.26e-05	0.555078563	Oligodendrocyte
43671	PGK1	3.3e-05	0.509535017	Oligodendrocyte
43672	SLC25A6	3.34e-05	0.390191179	Oligodendrocyte
43673	CNTNAP2	3.36e-05	0.125356861	Oligodendrocyte
43674	PKM	3.56e-05	0.288888746	Oligodendrocyte
43675	AGA	3.57e-05	0.468981653	Oligodendrocyte
43676	YWHAZ	3.6e-05	0.246612344	Oligodendrocyte
43677	UQCRQ	3.75e-05	0.459764527	Oligodendrocyte
43678	ENC1	3.78e-05	0.840739422	Oligodendrocyte
43679	PGLS	3.78e-05	0.728712425	Oligodendrocyte
43680	HNRNPR	3.87e-05	0.331926656	Oligodendrocyte
43681	RPL24	4.12e-05	0.441551443	Oligodendrocyte
43682	PRKX	4.12e-05	-0.849471816	Oligodendrocyte
43683	EEF1B2	4.17e-05	0.583770051	Oligodendrocyte
43684	BEX2	4.17e-05	0.51792695	Oligodendrocyte
43685	CHMP2A	4.34e-05	0.421285075	Oligodendrocyte
43686	DPY30	4.37e-05	0.314090064	Oligodendrocyte
43687	PEF1	4.53e-05	0.62304068	Oligodendrocyte
43688	KIF19	4.53e-05	-0.695941145	Oligodendrocyte
43689	KLK6	4.53e-05	0.225727139	Oligodendrocyte
43690	C1QBP	4.62e-05	0.604715152	Oligodendrocyte
43691	MTX2	4.65e-05	0.332852117	Oligodendrocyte
43692	RPS24	4.76e-05	0.313850658	Oligodendrocyte
43693	FRY	5.05e-05	-0.747581001	Oligodendrocyte
43694	MAGI1	5.17e-05	0.160063205	Oligodendrocyte
43695	RGCC	5.25e-05	0.106140235	Oligodendrocyte
43696	NCL	5.34e-05	0.423116022	Oligodendrocyte
43697	SYNJ1	5.42e-05	0.408484204	Oligodendrocyte
43698	THADA	5.42e-05	0.23552262	Oligodendrocyte
43699	PSMC5	5.51e-05	0.50513488	Oligodendrocyte
43700	ARID1B	5.55e-05	0.099041628	Oligodendrocyte
43701	OR4N2	5.55e-05	2.297149971	Oligodendrocyte
43702	SNRPD2	5.72e-05	0.444453902	Oligodendrocyte
43703	GOLGA8A	5.77e-05	0.690548556	Oligodendrocyte
43704	NDUFB7	5.77e-05	0.401672572	Oligodendrocyte
43705	ARL6IP5	6.1e-05	0.217656349	Oligodendrocyte
43706	RBM22	6.31e-05	0.516977963	Oligodendrocyte
43707	NDUFB11	6.37e-05	0.658763199	Oligodendrocyte
43708	SCG5	6.37e-05	0.344578939	Oligodendrocyte
43709	TLE4	6.42e-05	0.123435466	Oligodendrocyte
43710	HIST2H2BE	6.42e-05	0.546791968	Oligodendrocyte
43711	EFCAB2	6.6e-05	0.200547093	Oligodendrocyte
43712	DDX3Y	6.6e-05	0.269652426	Oligodendrocyte
43713	REST	6.64e-05	0.549197117	Oligodendrocyte
43714	TOX3	6.68e-05	0.733193606	Oligodendrocyte
43715	RAB1A	6.68e-05	0.206718258	Oligodendrocyte
43716	SORT1	6.75e-05	0.118418392	Oligodendrocyte
43717	MTCH1	6.89e-05	0.212872801	Oligodendrocyte
43718	RASA1	6.94e-05	0.100983594	Oligodendrocyte
43719	XRCC5	7.04e-05	0.222931769	Oligodendrocyte
43720	MYL12B	7.12e-05	0.525703717	Oligodendrocyte
43721	LPIN2	7.48e-05	0.456502852	Oligodendrocyte
43722	EXOC6	7.56e-05	0.317272307	Oligodendrocyte
43723	SGK1	7.59e-05	-0.212825475	Oligodendrocyte
43724	RPLP2	7.68e-05	0.15549439	Oligodendrocyte
43725	GHITM	8.1e-05	0.650141425	Oligodendrocyte
43726	SRP9	8.23e-05	0.351412748	Oligodendrocyte
43727	KCNK1	8.26e-05	0.337033387	Oligodendrocyte
43728	DMD	8.28e-05	0.223669054	Oligodendrocyte
43729	ADAP1	8.46e-05	0.434189633	Oligodendrocyte
43730	NFIB	8.46e-05	0.172405006	Oligodendrocyte
43731	DACH1	8.51e-05	1.288430496	Oligodendrocyte
43732	MYL12A	8.79e-05	0.899678101	Oligodendrocyte
43733	KLC1	8.9e-05	0.243663463	Oligodendrocyte
43734	MAPK1	9.12e-05	0.289747884	Oligodendrocyte
43735	LPAR1	9.3e-05	0.131329074	Oligodendrocyte
43736	PGRMC1	9.35e-05	0.211219204	Oligodendrocyte
43737	RPS16	9.44e-05	0.220650647	Oligodendrocyte
43738	PSMB2	9.44e-05	0.496820366	Oligodendrocyte
43739	CREBRF	9.47e-05	0.245289589	Oligodendrocyte
43740	WDFY2	9.47e-05	0.121006451	Oligodendrocyte
43741	LGALS1	9.47e-05	0.932232241	Oligodendrocyte
43742	ZNHIT1	9.72e-05	0.530002085	Oligodendrocyte
43743	LINC00116	9.82e-05	0.736507601	Oligodendrocyte
43744	MTDH	0.000103571	0.177368511	Oligodendrocyte
43745	FAM127A	0.000104572	0.251319274	Oligodendrocyte
43746	ITPKB	0.000105731	0.186162663	Oligodendrocyte
43747	ACP1	0.000107056	0.620548726	Oligodendrocyte
43748	CRTC3	0.000108417	0.185191543	Oligodendrocyte
43749	PAPOLA	0.000112059	0.200658311	Oligodendrocyte
43750	SPDYE16	0.000113319	0.582435376	Oligodendrocyte
43751	NDUFA2	0.000114982	0.425626045	Oligodendrocyte
43752	SETD4	0.000116157	0.278644002	Oligodendrocyte
43753	TUBB4B	0.000118192	0.532347818	Oligodendrocyte
43754	SSR2	0.000120471	0.611581052	Oligodendrocyte
43755	PPFIA2	0.00012153	0.120797926	Oligodendrocyte
43756	LRRTM3	0.00012367	0.134870189	Oligodendrocyte
43757	ATP6V1G1	0.000125884	0.456635506	Oligodendrocyte
